time;LTFT add. B1;LTFT add. B2;LTFT mul. B1;LTFT mul. B2;InjTmCyl1;STFT B1;STFT B2;Coolant;Lambda B1;Lambda B2;RPM
1037527;0.0423896;3.08425e-13;-1.24054;0.460815;2.496;-0.804138;-1.27411;96.75;1.00293;0.992188;719
1037571;0.0423896;3.08425e-13;-1.24054;0.460815;2.512;-0.396728;-1.27411;96.75;1.00488;0.992188;717
1037611;0.0423896;3.08425e-13;-1.24054;0.460815;2.512;-0.572205;-1.43738;96.75;1.00488;0.990234;717
1037651;0.0423896;3.08425e-13;-1.24054;0.460815;2.52;-0.125122;-1.44348;96.75;1.00684;0.990234;715
1037691;0.0423896;3.08425e-13;-1.24054;0.460815;2.52;-0.259399;-1.45264;96.75;1.00684;0.990234;718
1037728;0.0423896;3.08425e-13;-1.24054;0.460815;2.52;-0.210571;-1.46179;96.75;1.00684;0.990234;719
1037768;0.0423896;3.08425e-13;-1.24054;0.460815;2.52;-0.170898;-1.48163;96.75;1.00684;0.990234;722
1037810;0.0423896;3.08425e-13;-1.24054;0.460815;2.528;-0.0946045;-1.3382;96.75;1.00684;0.992188;722
1037850;0.0423896;3.08425e-13;-1.24054;0.460815;2.52;-0.431824;-1.35193;96.75;1.00488;0.992188;722
1037900;0.0423896;3.08425e-13;-1.24054;0.460815;2.504;-0.177002;-1.37634;96.75;1.00488;0.992188;725
1037939;0.0423896;3.08425e-13;-1.24054;0.460815;2.6;-0.534058;-1.3916;96.75;1.00293;0.992188;723
1037980;0.0423896;3.08425e-13;-1.24054;0.460815;2.592;-0.486755;-1.33667;96.75;1.00195;0.993164;722
1038018;0.0423896;3.08425e-13;-1.24054;0.460815;2.572;-0.740051;-1.35345;96.75;1;0.993164;720
1038058;0.0423896;3.08425e-13;-1.24054;0.460815;2.572;-0.4776;-1.38702;96.75;1;0.993164;722
1038101;0.0423896;3.08425e-13;-1.24054;0.460815;2.58;-0.541687;-1.40381;96.75;0.999023;0.993164;723
1038148;0.0423896;3.08425e-13;-1.24054;0.460815;2.568;-0.694275;-1.35956;96.75;0.99707;0.994141;722
1038189;0.0423896;3.08425e-13;-1.24054;0.460815;2.568;-0.75531;-1.39465;96.75;0.996094;0.994141;724
1038228;0.0423896;3.08425e-13;-1.24054;0.460815;2.556;-0.714111;-1.41296;96.75;0.996094;0.994141;726
1038267;0.0423896;3.08425e-13;-1.24054;0.460815;2.548;-0.898743;-1.08643;96.75;0.994141;0.996094;726
1038308;0.0423896;3.08425e-13;-1.24054;0.460815;2.568;-1.08185;-1.11237;96.75;0.993164;0.99707;724
1038351;0.0423896;3.08425e-13;-1.24054;0.460815;2.544;-0.958252;-1.12762;96.75;0.993164;0.99707;723
1038398;0.0423896;3.08425e-13;-1.24054;0.460815;2.512;-0.938416;-1.22986;96.75;0.993164;0.99707;724
1038440;0.0423896;3.08425e-13;-1.24054;0.460815;2.504;-1.10474;-1.25275;96.75;0.992188;0.999023;722
1038479;0.0423896;3.08425e-13;-1.24054;0.460815;2.504;-0.935364;-1.10931;96.75;0.992188;0.999023;722
1038520;0.0423896;3.08425e-13;-1.24054;0.460815;2.48;-0.869751;-0.968933;96.75;0.992188;1;722
1038563;0.0423896;3.08425e-13;-1.24054;0.460815;2.472;-0.810242;-1.10626;96.75;0.992188;1;726
1038600;0.0423896;3.08425e-13;-1.24054;0.460815;2.48;-0.791931;-1.11542;96.75;0.992188;1;724
1038641;0.0423896;3.08425e-13;-1.24054;0.460815;2.472;-1.00708;-1.14136;96.75;0.990234;1;726
1038680;0.0423896;3.08425e-13;-1.24054;0.460815;2.48;-1.01623;-0.798035;96.75;0.990234;1.00195;725
1038719;0.0423896;3.08425e-13;-1.24054;0.460815;2.456;-1.05286;-0.996399;96.75;0.990234;1.00195;729
1038758;0.0423896;3.08425e-13;-1.24054;0.460815;2.472;-1.07269;-1.17188;96.75;0.990234;1;722
1038802;0.0423896;3.08425e-13;-1.24054;0.460815;2.46;-1.24512;-0.982666;96.75;0.989258;1.00195;724
1038849;0.0423896;3.08425e-13;-1.24054;0.460815;2.472;-1.32141;-0.968933;96.75;0.989258;1.00195;722
1038889;0.0423896;3.08425e-13;-1.24054;0.460815;2.472;-1.37024;-1.3092;96.75;0.989258;1;722
1038931;0.0423896;3.08425e-13;-1.24054;0.460815;2.472;-1.53961;-1.10016;96.75;0.989258;1;722
1038979;0.0423896;3.08425e-13;-1.24054;0.460815;2.472;-1.49841;-1.08337;96.75;0.989258;1;718
1039018;0.0423896;3.08425e-13;-1.24054;0.460815;2.476;-1.46027;-1.07269;96.75;0.990234;1;720
1039059;0.0423896;3.08425e-13;-1.24054;0.460815;2.46;-1.10016;-1.11542;96.75;0.992188;0.999023;721
1039098;0.0423896;3.08425e-13;-1.24054;0.460815;2.48;-1.36108;-1.0849;96.75;0.992188;0.999023;718
1039139;0.0423896;3.08425e-13;-1.24054;0.460815;2.476;-1.41449;-1.23901;96.75;0.992188;0.99707;718
1039182;0.0423896;3.08425e-13;-1.24054;0.460815;2.464;-1.4679;-1.20697;96.75;0.992188;0.99707;718
1039231;0.0423896;3.08425e-13;-1.24054;0.460815;2.464;-1.33209;-1.3443;96.75;0.993164;0.996094;719
1039268;0.0423896;3.08425e-13;-1.24054;0.460815;2.476;-1.27869;-1.24512;96.75;0.994141;0.996094;719
1039310;0.0423896;3.08425e-13;-1.24054;0.460815;2.476;-1.43738;-1.55792;96.75;0.994141;0.994141;719
1039349;0.0423896;3.08425e-13;-1.24054;0.460815;2.464;-1.4801;-1.35498;96.75;0.994141;0.994141;720
1039388;0.0423896;3.08425e-13;-1.24054;0.460815;2.456;-1.09558;-1.33972;96.75;0.996094;0.994141;724
1039431;0.0423896;3.08425e-13;-1.24054;0.460815;2.476;-1.19934;-1.51978;96.75;0.99707;0.993164;724
1039477;0.0423896;3.08425e-13;-1.24054;0.460815;2.488;-1.24359;-1.42822;96.75;0.99707;0.993164;724
1039520;0.0423896;3.08425e-13;-1.24054;0.460815;2.5;-0.852966;-1.40686;96.75;0.999023;0.993164;720
1039560;0.0423896;3.08425e-13;-1.24054;0.460815;2.5;-0.914002;-1.36719;96.75;1;0.993164;722
1039599;0.0423896;3.08425e-13;-1.24054;0.460815;2.524;-0.666809;-1.50299;96.75;1.00195;0.992188;717
1039638;0.0423896;3.08425e-13;-1.24054;0.460815;2.512;-0.924683;-1.37634;96.75;1.00195;0.992188;717
1039679;0.0423896;3.08425e-13;-1.24054;0.460815;2.508;-0.965881;-1.33972;96.75;1.00195;0.992188;718
1039721;0.0423896;3.08425e-13;-1.24054;0.460815;2.508;-0.973511;-1.32141;96.75;1.00293;0.992188;719
1039759;0.0423896;3.08425e-13;-1.24054;0.460815;2.508;-0.868225;-1.47095;96.75;1.00293;0.990234;720
1039802;0.0423896;3.08425e-13;-1.24054;0.460815;2.508;-0.856018;-1.4801;96.75;1.00293;0.990234;720
1039848;0.0423896;3.08425e-13;-1.24054;0.460815;2.508;-0.596619;-1.48773;96.75;1.00488;0.990234;723
1039887;0.0423896;3.08425e-13;-1.24054;0.460815;2.5;-0.537109;-1.48773;96.75;1.00488;0.990234;723
1039932;0.0423896;3.08425e-13;-1.24054;0.460815;2.5;-0.505066;-1.58386;96.75;1.00488;0.989258;725
1039980;0.0423896;3.08425e-13;-1.24054;0.460815;2.5;-0.445557;-1.60217;96.75;1.00488;0.990234;724
1040019;0.0423896;3.08425e-13;-1.24054;0.460815;2.5;-0.379944;-1.53809;96.75;1.00488;0.990234;723
1040060;0.0423896;3.08425e-13;-1.24054;0.460815;2.508;-0.315857;-1.57166;96.75;1.00293;0.990234;724
1040099;0.0423896;3.08425e-13;-1.24054;0.460815;2.504;-0.474548;-1.59302;96.75;1.00195;0.990234;721
1040140;0.0423896;3.08425e-13;-1.24054;0.460815;2.508;-0.520325;-1.61743;96.75;1;0.990234;719
1040183;0.0423896;3.08425e-13;-1.24054;0.460815;2.504;-0.68512;-1.64185;96.75;1;0.992188;721
1040230;0.0423896;3.08425e-13;-1.24054;0.460815;2.508;-0.796509;-1.51825;96.75;0.999023;0.992188;720
1040269;0.0423896;3.08425e-13;-1.24054;0.460815;2.504;-0.650024;-1.53656;96.75;0.999023;0.992188;721
1040310;0.0423896;3.08425e-13;-1.24054;0.460815;2.504;-0.817871;-1.3916;96.75;0.99707;0.993164;722
1040349;0.0423896;3.08425e-13;-1.24054;0.460815;2.504;-0.78125;-1.51672;96.75;0.99707;0.993164;720
1040389;0.0423896;3.08425e-13;-1.24054;0.460815;2.496;-0.735474;-1.54266;96.75;0.99707;0.993164;722
1040431;0.0423896;3.08425e-13;-1.24054;0.460815;2.504;-0.801086;-1.48468;96.75;0.996094;0.994141;720
1040481;0.0423896;3.08425e-13;-1.24054;0.460815;2.504;-0.750732;-1.15051;96.75;0.996094;0.996094;718
1040521;0.0423896;3.08425e-13;-1.24054;0.460815;2.496;-0.740051;-1.35803;96.75;0.996094;0.996094;721
1040560;0.0423896;3.08425e-13;-1.24054;0.460815;2.496;-0.724792;-1.35651;96.75;0.996094;0.996094;719
1040601;0.0423896;3.08425e-13;-1.24054;0.460815;2.46;-0.683594;-1.19476;96.75;0.994141;0.99707;721
1040642;0.0423896;3.08425e-13;-1.24054;0.460815;2.452;-0.854492;-1.29547;96.75;0.994141;0.999023;718
1040680;0.0423896;3.08425e-13;-1.24054;0.460815;2.452;-0.791931;-1.1673;96.75;0.994141;0.999023;719
1040730;0.0423896;3.08425e-13;-1.24054;0.460815;2.452;-0.579834;-1.22223;96.75;0.995117;0.999023;719
1040768;0.0423896;3.08425e-13;-1.24054;0.460815;2.452;-0.546265;-1.07574;96.75;0.995117;1;720
1040807;0.0423896;3.08425e-13;-1.24054;0.460815;2.452;-0.732422;-1.18866;96.75;0.993164;1;719
1040852;0.0423896;3.08425e-13;-1.24054;0.460815;2.448;-0.735474;-0.852966;96.75;0.993164;1.00195;720
1040900;0.0423896;3.08425e-13;-1.24054;0.460815;2.44;-0.646973;-1.39923;96.75;0.993164;1;723
1040939;0.0423896;3.08425e-13;-1.24054;0.460815;2.44;-0.773621;-1.05896;96.75;0.993164;1.00195;723
1040982;0.0423896;3.08425e-13;-1.24054;0.460815;2.44;-0.926208;-1.05438;96.75;0.992188;1.00195;724
1041028;0.0423896;3.08425e-13;-1.24054;0.460815;2.436;-0.999451;-1.02386;96.75;0.992188;1.00195;725
1041072;0.0423896;3.08425e-13;-1.24054;0.460815;2.452;-0.927734;-1.01776;96.75;0.993164;1.00195;723
1041119;0.0423896;3.08425e-13;-1.24054;0.460815;2.432;-0.996399;-0.993347;96.75;0.993164;1.00195;726
1041160;0.0423896;3.08425e-13;-1.24054;0.460815;2.436;-1.04981;-1.14899;96.75;0.993164;1;721
1041199;0.0423896;3.08425e-13;-1.24054;0.460815;2.432;-0.692749;-1.1261;96.75;0.995117;1;723
1041240;0.0423896;3.08425e-13;-1.24054;0.460815;2.452;-0.958252;-1.10474;96.75;0.995117;1;718
1041279;0.0423896;3.08425e-13;-1.24054;0.460815;2.448;-1.01166;-1.07574;96.75;0.995117;0.999023;720
1041322;0.0423896;3.08425e-13;-1.24054;0.460815;2.436;-1.06659;-1.14594;96.75;0.996094;0.999023;719
1041368;0.0423896;3.08425e-13;-1.24054;0.460815;2.456;-1.03302;-1.44348;96.75;0.996094;0.99707;719
1041407;0.0423896;3.08425e-13;-1.24054;0.460815;2.452;-0.971985;-1.24512;96.75;0.99707;0.99707;721
1041448;0.0423896;3.08425e-13;-1.24054;0.460815;2.44;-1.00708;-1.21918;96.75;0.99707;0.99707;723
1041489;0.0423896;3.08425e-13;-1.24054;0.460815;2.452;-1.05591;-1.27564;96.75;0.99707;0.996094;721
1041528;0.0423896;3.08425e-13;-1.24054;0.460815;2.432;-0.68512;-1.24512;96.75;0.999023;0.996094;723
1041573;0.0423896;3.08425e-13;-1.24054;0.460815;2.456;-0.912476;-1.3092;96.75;0.999023;0.995117;716
1041621;0.0423896;3.08425e-13;-1.24054;0.460815;2.456;-0.85907;-1.28479;96.75;1;0.993164;716
1041661;0.0423896;3.08425e-13;-1.24054;0.460815;2.456;-0.871277;-1.45721;96.75;1;0.993164;721
1041702;0.0423896;3.08425e-13;-1.24054;0.460815;2.476;-0.891113;-1.45874;96.75;1.00195;0.993164;717
1041739;0.0423896;3.08425e-13;-1.24054;0.460815;2.488;-0.701904;-1.44348;96.75;1.00195;0.993164;722
1041780;0.0423896;3.08425e-13;-1.24054;0.460815;2.48;-0.765991;-1.49078;96.75;1.00195;0.992188;723
1041821;0.0423896;3.08425e-13;-1.24054;0.460815;2.488;-0.8255;-1.45416;96.75;1.00195;0.992188;718
1041870;0.0423896;3.08425e-13;-1.24054;0.460815;2.488;-0.695801;-1.77307;96.75;1.00293;0.990234;720
1041908;0.0423896;3.08425e-13;-1.24054;0.460815;2.5;-0.8255;-1.55487;96.75;1.00293;0.990234;716
1041950;0.0423896;3.08425e-13;-1.24054;0.460815;2.488;-0.840759;-1.52893;96.75;1.00293;0.990234;719
1041988;0.0423896;3.08425e-13;-1.24054;0.460815;2.5;-0.834656;-1.5152;96.75;1.00293;0.990234;720
1042029;0.0423896;3.08425e-13;-1.24054;0.460815;2.5;-0.801086;-1.51825;96.75;1.00293;0.990234;720
1042070;0.0423896;3.08425e-13;-1.24054;0.460815;2.5;-0.563049;-1.53198;96.75;1.00488;0.990234;721
1042109;0.0423896;3.08425e-13;-1.24054;0.460815;2.5;-0.514221;-1.52588;96.75;1.00488;0.990234;722
1042148;0.0423896;3.08425e-13;-1.24054;0.460815;2.5;-0.453186;-1.54266;96.75;1.00488;0.990234;721
1042188;0.0423896;3.08425e-13;-1.24054;0.460815;2.488;-0.416565;-1.5686;96.75;1.00391;0.990234;722
1042229;0.0423896;3.08425e-13;-1.24054;0.460815;2.5;-0.457764;-1.59149;96.75;1.00391;0.990234;720
1042268;0.0423896;3.08425e-13;-1.24054;0.460815;2.5;-0.80719;-1.60828;96.75;1.00195;0.990234;721
1042309;0.0423896;3.08425e-13;-1.24054;0.460815;2.5;-0.553894;-1.45264;96.75;1.00195;0.992188;719
1042349;0.0423896;3.08425e-13;-1.24054;0.460815;2.488;-0.720215;-1.48163;96.75;1;0.992188;721
1042387;0.0423896;3.08425e-13;-1.24054;0.460815;2.488;-0.663757;-1.33972;96.75;1;0.993164;722
1042430;0.0423896;3.08425e-13;-1.24054;0.460815;2.5;-0.801086;-1.44653;96.75;0.999023;0.993164;722
1042468;0.0423896;3.08425e-13;-1.24054;0.460815;2.488;-1.0788;-1.48163;96.75;0.99707;0.993164;721
1042508;0.0423896;3.08425e-13;-1.24054;0.460815;2.476;-0.944519;-1.50909;96.75;0.996094;0.993164;721
1042548;0.0423896;3.08425e-13;-1.24054;0.460815;2.48;-0.894165;-1.44196;96.75;0.996094;0.994141;724
1042589;0.0423896;3.08425e-13;-1.24054;0.460815;2.5;-0.85144;-1.4679;96.75;0.996094;0.994141;722
1042628;0.0423896;3.08425e-13;-1.24054;0.460815;2.48;-1.02692;-1.49536;96.75;0.994141;0.994141;723
1042671;0.0423896;3.08425e-13;-1.24054;0.460815;2.48;-1.19171;-1.16882;96.75;0.993164;0.996094;722
1042719;0.0423896;3.08425e-13;-1.24054;0.460815;2.48;-1.05896;-1.37787;96.75;0.993164;0.996094;723
1042760;0.0423896;3.08425e-13;-1.24054;0.460815;2.48;-1.04828;-1.38092;96.75;0.993164;0.996094;718
1042809;0.0423896;3.08425e-13;-1.24054;0.460815;2.472;-1.03149;-1.3977;96.75;0.993164;0.996094;715
1042848;0.0423896;3.08425e-13;-1.24054;0.460815;2.456;-0.965881;-1.41907;96.75;0.993164;0.996094;716
1042888;0.0423896;3.08425e-13;-1.24054;0.460815;2.456;-0.894165;-1.35956;96.75;0.993164;0.99707;718
1042930;0.0423896;3.08425e-13;-1.24054;0.460815;2.436;-0.831604;-1.40076;96.75;0.993164;0.99707;722
1042969;0.0423896;3.08425e-13;-1.24054;0.460815;2.448;-0.888062;-1.44958;96.75;0.992188;0.99707;720
1043008;0.0423896;3.08425e-13;-1.24054;0.460815;2.428;-0.865173;-1.46332;96.75;0.992188;0.99707;723
1043049;0.0423896;3.08425e-13;-1.24054;0.460815;2.428;-0.646973;-1.49231;96.75;0.993164;0.99707;725
1043090;0.0423896;3.08425e-13;-1.24054;0.460815;2.428;-0.756836;-1.15204;96.75;0.993164;0.999023;726
1043130;0.0423896;3.08425e-13;-1.24054;0.460815;2.436;-0.988769;-1.35193;96.75;0.992188;0.999023;724
1043181;0.0423896;3.08425e-13;-1.24054;0.460815;2.448;-0.901794;-1.35498;96.75;0.992188;0.999023;719
1043228;0.0423896;3.08425e-13;-1.24054;0.460815;2.436;-0.773621;-1.35498;96.75;0.993164;0.999023;721
1043269;0.0423896;3.08425e-13;-1.24054;0.460815;2.448;-0.907898;-1.33972;96.75;0.993164;0.999023;719
1043319;0.0423896;3.08425e-13;-1.24054;0.460815;2.448;-0.956726;-1.33057;96.75;0.993164;0.999023;720
1043360;0.0423896;3.08425e-13;-1.24054;0.460815;2.44;-1.03302;-1.3092;96.75;0.993164;0.999023;722
1043409;0.0423896;3.08425e-13;-1.24054;0.460815;2.428;-1.11237;-1.63574;96.75;0.993164;0.99707;722
1043450;0.0423896;3.08425e-13;-1.24054;0.460815;2.428;-0.949097;-1.25427;96.75;0.995117;0.999023;722
1043487;0.0423896;3.08425e-13;-1.24054;0.460815;2.436;-1.00403;-1.22986;96.75;0.995117;0.999023;721
1043529;0.0423896;3.08425e-13;-1.24054;0.460815;2.448;-1.06049;-1.20544;96.75;0.995117;0.999023;720
1043571;0.0423896;3.08425e-13;-1.24054;0.460815;2.448;-0.993347;-1.3504;96.75;0.996094;0.99707;716
1043622;0.0423896;3.08425e-13;-1.24054;0.460815;2.448;-0.941467;-1.31989;96.75;0.99707;0.99707;719
1043669;0.0423896;3.08425e-13;-1.24054;0.460815;2.448;-1.01166;-1.28479;96.75;0.99707;0.99707;718
1043710;0.0423896;3.08425e-13;-1.24054;0.460815;2.436;-0.848389;-1.2619;96.75;0.999023;0.99707;723
1043750;0.0423896;3.08425e-13;-1.24054;0.460815;2.44;-0.775146;-1.25427;96.75;1;0.99707;721
1043791;0.0423896;3.08425e-13;-1.24054;0.460815;2.436;-0.813294;-1.39313;96.75;1;0.996094;722
1043828;0.0423896;3.08425e-13;-1.24054;0.460815;2.436;-0.43335;-1.28174;96.75;1.00195;0.996094;723
1043870;0.0423896;3.08425e-13;-1.24054;0.460815;2.44;-0.636292;-1.27106;96.75;1.00195;0.996094;723
1043909;0.0423896;3.08425e-13;-1.24054;0.460815;2.48;-0.448608;-1.26038;96.75;1.00293;0.996094;720
1043951;0.0423896;3.08425e-13;-1.24054;0.460815;2.488;-0.590515;-1.31836;96.75;1.00293;0.995117;719
1044000;0.0423896;3.08425e-13;-1.24054;0.460815;2.508;-0.656128;-1.45264;96.75;1.00293;0.994141;719
1044039;0.0423896;3.08425e-13;-1.24054;0.460815;2.5;-0.497436;-1.33514;96.75;1.00488;0.994141;720
1044080;0.0423896;3.08425e-13;-1.24054;0.460815;2.488;-0.556946;-1.38702;96.75;1.00488;0.993164;721
1044119;0.0423896;3.08425e-13;-1.24054;0.460815;2.508;-0.376892;-1.34888;96.75;1.00684;0.993164;720
1044160;0.0423896;3.08425e-13;-1.24054;0.460815;2.488;-0.370789;-1.33057;96.75;1.00684;0.993164;723
1044198;0.0423896;3.08425e-13;-1.24054;0.460815;2.504;-0.370789;-1.31378;96.75;1.00879;0.993164;721
1044240;0.0423896;3.08425e-13;-1.24054;0.460815;2.504;-0.134277;-1.38855;96.75;1.00879;0.992188;721
1044279;0.0423896;3.08425e-13;-1.24054;0.460815;2.504;-0.106812;-1.38702;96.75;1.00879;0.992188;724
1044322;0.0423896;3.08425e-13;-1.24054;0.460815;2.504;-0.0518799;-1.38855;96.75;1.00879;0.992188;721
1044371;0.0423896;3.08425e-13;-1.24054;0.460815;2.508;0.0366211;-1.40076;96.75;1.00879;0.992188;724
1044419;0.0423896;3.08425e-13;-1.24054;0.460815;2.512;0.0808716;-1.42212;96.75;1.00879;0.992188;721
1044460;0.0423896;3.08425e-13;-1.24054;0.460815;2.504;-0.248718;-1.44501;96.75;1.00684;0.992188;724
1044497;0.0423896;3.08425e-13;-1.24054;0.460815;2.504;0.00762939;-1.46484;96.75;1.00488;0.993164;721
1044542;0.0423896;3.08425e-13;-1.24054;0.460815;2.512;-0.144958;-1.40076;96.75;1.00488;0.993164;721
1044590;0.0423896;3.08425e-13;-1.24054;0.460815;2.512;-0.460815;-1.43433;96.75;1.00293;0.993164;719
1044629;0.0423896;3.08425e-13;-1.24054;0.460815;2.528;-0.42572;-1.27716;96.75;1.00195;0.994141;715
1044669;0.0423896;3.08425e-13;-1.24054;0.460815;2.52;-0.689697;-1.40228;96.75;1;0.994141;718
1044709;0.0423896;3.08425e-13;-1.24054;0.460815;2.52;-0.427246;-1.41602;96.75;1;0.994141;719
1044749;0.0423896;3.08425e-13;-1.24054;0.460815;2.512;-0.598144;-1.09558;96.75;0.999023;0.996094;718
1044791;0.0423896;3.08425e-13;-1.24054;0.460815;2.504;-0.857544;-1.3092;96.75;0.99707;0.996094;722
1044840;0.0423896;3.08425e-13;-1.24054;0.460815;2.52;-0.828552;-1.15051;96.75;0.996094;0.99707;718
1044881;0.0423896;3.08425e-13;-1.24054;0.460815;2.504;-0.68512;-1.25275;96.75;0.996094;0.99707;723
1044920;0.0423896;3.08425e-13;-1.24054;0.460815;2.52;-1.06506;-1.28479;96.75;0.994141;0.99707;719
1044960;0.0423896;3.08425e-13;-1.24054;0.460815;2.496;-0.831604;-1.12762;96.75;0.994141;0.999023;722
1045000;0.0423896;3.08425e-13;-1.24054;0.460815;2.484;-0.831604;-1.13831;96.75;0.994141;0.999023;721
1045039;0.0423896;3.08425e-13;-1.24054;0.460815;2.448;-0.923157;-1.13678;96.75;0.993164;0.999023;724
1045078;0.0423896;3.08425e-13;-1.24054;0.460815;2.448;-0.85907;-1.15356;96.75;0.993164;0.999023;721
1045119;0.0423896;3.08425e-13;-1.24054;0.460815;2.448;-0.785828;-1.19019;96.75;0.993164;0.999023;722
1045160;0.0423896;3.08425e-13;-1.24054;0.460815;2.448;-0.846863;-1.14746;96.75;0.992188;1;722
1045201;0.0423896;3.08425e-13;-1.24054;0.460815;2.436;-0.801086;-1.18561;96.75;0.992188;1;723
1045241;0.0423896;3.08425e-13;-1.24054;0.460815;2.46;-0.750732;-1.2085;96.75;0.992188;1;718
1045293;0.0423896;3.08425e-13;-1.24054;0.460815;2.456;-1.16882;-0.883484;96.75;0.990234;1.00195;719
1045341;0.0423896;3.08425e-13;-1.24054;0.460815;2.456;-0.976562;-1.08185;96.75;0.989258;1.00195;720
1045380;0.0423896;3.08425e-13;-1.24054;0.460815;2.436;-1.13068;-1.08185;96.75;0.989258;1.00195;723
1045420;0.0423896;3.08425e-13;-1.24054;0.460815;2.456;-1.17493;-1.08032;96.75;0.989258;1.00195;719
1045461;0.0423896;3.08425e-13;-1.24054;0.460815;2.428;-1.22681;-1.07117;96.75;0.988281;1.00195;724
1045510;0.0423896;3.08425e-13;-1.24054;0.460815;2.428;-1.42975;-1.05133;96.75;0.988281;1.00195;721
1045548;0.0423896;3.08425e-13;-1.24054;0.460815;2.428;-1.49231;-1.01929;96.75;0.988281;1.00195;722
1045588;0.0423896;3.08425e-13;-1.24054;0.460815;2.428;-1.43738;-1.00098;96.75;0.989258;1.00195;722
1045631;0.0423896;3.08425e-13;-1.24054;0.460815;2.448;-1.51978;-1.33209;96.75;0.989258;1;719
1045670;0.0423896;3.08425e-13;-1.24054;0.460815;2.436;-1.37482;-1.12762;96.75;0.990234;1;721
1045711;0.0423896;3.08425e-13;-1.24054;0.460815;2.436;-1.51825;-1.09253;96.75;0.990234;1;721
1045758;0.0423896;3.08425e-13;-1.24054;0.460815;2.436;-1.15509;-1.24359;96.75;0.992188;0.999023;717
1045797;0.0423896;3.08425e-13;-1.24054;0.460815;2.448;-1.40686;-1.13525;96.75;0.992188;0.999023;722
1045840;0.0423896;3.08425e-13;-1.24054;0.460815;2.436;-1.46484;-1.45569;96.75;0.992188;0.99707;718
1045880;0.0423896;3.08425e-13;-1.24054;0.460815;2.428;-1.41754;-1.25732;96.75;0.993164;0.99707;724
1045922;0.0423896;3.08425e-13;-1.24054;0.460815;2.448;-1.3504;-1.22528;96.75;0.994141;0.99707;719
1045962;0.0423896;3.08425e-13;-1.24054;0.460815;2.448;-1.17798;-1.28021;96.75;0.996094;0.996094;721
1045997;0.0423896;3.08425e-13;-1.24054;0.460815;2.436;-1.22376;-1.2619;96.75;0.996094;0.996094;721
1046040;0.0423896;3.08425e-13;-1.24054;0.460815;2.436;-1.16577;-1.22681;96.75;0.99707;0.994141;723
1046080;0.0423896;3.08425e-13;-1.24054;0.460815;2.456;-0.9552;-1.39465;96.75;0.999023;0.994141;720
1046129;0.0423896;3.08425e-13;-1.24054;0.460815;2.472;-0.996399;-1.30157;96.75;0.999023;0.995117;724
1046168;0.0423896;3.08425e-13;-1.24054;0.460815;2.484;-0.921631;-1.27564;96.75;1;0.995117;720
1046209;0.0423896;3.08425e-13;-1.24054;0.460815;2.496;-0.985718;-1.31836;96.75;1;0.994141;723
1046259;0.0423896;3.08425e-13;-1.24054;0.460815;2.504;-0.827026;-1.37482;96.75;1.00195;0.993164;721
1046296;0.0423896;3.08425e-13;-1.24054;0.460815;2.512;-0.900269;-1.33972;96.75;1.00195;0.993164;717
1046339;0.0423896;3.08425e-13;-1.24054;0.460815;2.504;-0.927734;-1.30768;96.75;1.00195;0.993164;720
1046379;0.0423896;3.08425e-13;-1.24054;0.460815;2.512;-0.526428;-1.28937;96.75;1.00391;0.993164;718
1046422;0.0423896;3.08425e-13;-1.24054;0.460815;2.504;-0.837708;-1.27258;96.75;1.00293;0.993164;719
1046467;0.0423896;3.08425e-13;-1.24054;0.460815;2.512;-0.817871;-1.33972;96.75;1.00293;0.992188;717
1046509;0.0423896;3.08425e-13;-1.24054;0.460815;2.512;-0.770569;-1.25732;96.75;1.00293;0.993164;717
1046547;0.0423896;3.08425e-13;-1.24054;0.460815;2.504;-0.735474;-1.44196;96.75;1.00293;0.992188;722
1046589;0.0423896;3.08425e-13;-1.24054;0.460815;2.512;-0.694275;-1.35345;96.75;1.00293;0.992188;717
1046630;0.0423896;3.08425e-13;-1.24054;0.460815;2.504;-0.837708;-1.36719;96.75;1.00195;0.992188;724
1046669;0.0423896;3.08425e-13;-1.24054;0.460815;2.504;-1.10321;-1.30463;96.75;1;0.993164;720
1046708;0.0423896;3.08425e-13;-1.24054;0.460815;2.488;-0.846863;-1.32752;96.75;1;0.993164;725
1046757;0.0423896;3.08425e-13;-1.24054;0.460815;2.508;-0.80719;-1.34888;96.75;1;0.993164;720
1046798;0.0423896;3.08425e-13;-1.24054;0.460815;2.508;-0.740051;-1.37177;96.75;0.999023;0.993164;722
1046840;0.0423896;3.08425e-13;-1.24054;0.460815;2.5;-0.791931;-1.39465;96.75;0.999023;0.994141;723
1046882;0.0423896;3.08425e-13;-1.24054;0.460815;2.508;-0.738525;-1.32904;96.75;0.999023;0.994141;722
1046930;0.0423896;3.08425e-13;-1.24054;0.460815;2.508;-0.639343;-1.28326;96.75;0.999023;0.995117;725
1046969;0.0423896;3.08425e-13;-1.24054;0.460815;2.52;-0.614929;-1.13373;96.75;0.999023;0.996094;721
1047010;0.0423896;3.08425e-13;-1.24054;0.460815;2.508;-0.787354;-1.24512;96.75;0.99707;0.996094;723
1047046;0.0423896;3.08425e-13;-1.24054;0.460815;2.5;-0.738525;-1.27564;96.75;0.99707;0.996094;724
1047089;0.0423896;3.08425e-13;-1.24054;0.460815;2.5;-0.79956;-1.29089;96.75;0.996094;0.996094;723
